Game,Team 1,Score,Team 2,Week,Patch,Date,esportSS,Patch_short,Name_x,Season_x,Region_x,Games_x,Win rate_x,K:D_x,GPM_x,GDM_x,Game duration_x,Kills / game_x,Deaths / game_x,Towers killed_x,Towers lost_x,FB%_x,FT%_x,DRAPG_x,DRA%_x,VGPG_x,HERPG_x,HER%_x,DRA@15_x,TD@15_x,GD@15_x,PPG_x,NASHPG_x,NASH%_x,CSM_x,DPM_x,WPM_x,VWPM_x,WCPM_x,Season_short_x,Name_y,Season_y,Region_y,Games_y,Win rate_y,K:D_y,GPM_y,GDM_y,Game duration_y,Kills / game_y,Deaths / game_y,Towers killed_y,Towers lost_y,FB%_y,FT%_y,DRAPG_y,DRA%_y,VGPG_y,HERPG_y,HER%_y,DRA@15_y,TD@15_y,GD@15_y,PPG_y,NASHPG_y,NASH%_y,CSM_y,DPM_y,WPM_y,VWPM_y,WCPM_y,Season_short_y
LNG Esports vs WBG,LNG Esports,0 - 2,Weibo Gaming,WEEK2,13.10,2023-06-08,lpl summer 2023,13,LNG Esports,S13,CN,37,67.6%,1.48,1899,155,30:25,15.4,10.4,7.1,4.5,67.6,59.5,2.19,51.8,-,-,-,-,-,-,-,0.81,66.2,32.9,2278,-,-,-,13,Weibo Gaming,S13,CN,39,64.1%,1.27,1852,113,30:23,12.9,10.1,6.7,4.8,38.5,61.5,2.00,49.8,-,-,-,-,-,-,-,0.82,64.5,33.0,2105,-,-,-,13
Top Esports vs WBG,Top Esports,2 - 1,Weibo Gaming,WEEK2,13.10,2023-06-11,lpl summer 2023,13,Top Esports,S13,CN,38,65.8%,1.32,1871,117,30:32,14.0,10.6,6.6,5.0,55.3,44.7,2.50,60.4,-,-,-,-,-,-,-,0.79,60.4,33.3,2204,-,-,-,13,Weibo Gaming,S13,CN,39,64.1%,1.27,1852,113,30:23,12.9,10.1,6.7,4.8,38.5,61.5,2.00,49.8,-,-,-,-,-,-,-,0.82,64.5,33.0,2105,-,-,-,13
RNG vs Top Esports,Royal Never Give Up,1 - 2,Top Esports,WEEK3,13.11,2023-06-18,lpl summer 2023,13,Royal Never Give Up,S13,CN,40,55.0%,1.08,1854,41,30:21,14.1,13.0,6.5,5.0,55.0,37.5,2.43,57.1,-,-,-,-,-,-,-,0.70,49.4,32.9,2232,-,-,-,13,Top Esports,S13,CN,38,65.8%,1.32,1871,117,30:32,14.0,10.6,6.6,5.0,55.3,44.7,2.50,60.4,-,-,-,-,-,-,-,0.79,60.4,33.3,2204,-,-,-,13
AL vs Top Esports,Anyone s Legend,0 - 2,Top Esports,WEEK7,13.12,2023-07-14,lpl summer 2023,13,Anyone s Legend,S13,CN,39,30.8%,0.76,1741,-165,31:04,10.8,14.2,4.3,7.4,43.6,25.6,2.00,45.9,-,-,-,-,-,-,-,0.59,35.9,32.7,1921,-,-,-,13,Top Esports,S13,CN,38,65.8%,1.32,1871,117,30:32,14.0,10.6,6.6,5.0,55.3,44.7,2.50,60.4,-,-,-,-,-,-,-,0.79,60.4,33.3,2204,-,-,-,13
Top Esports vs Rare Atom,Rare Atom,0 - 2,Top Esports,WEEK5,13.12,2023-07-02,lpl summer 2023,13,Rare Atom,S13,CN,37,32.4%,0.73,1786,-122,29:56,11.2,15.5,4.7,7.1,48.6,29.7,1.68,40.2,-,-,-,-,-,-,-,0.68,38.0,32.7,1976,-,-,-,13,Top Esports,S13,CN,38,65.8%,1.32,1871,117,30:32,14.0,10.6,6.6,5.0,55.3,44.7,2.50,60.4,-,-,-,-,-,-,-,0.79,60.4,33.3,2204,-,-,-,13
Ultra Prime vs Top Esports,Ultra Prime,0 - 2,Top Esports,WEEK7,13.12,2023-07-11,lpl summer 2023,13,Ultra Prime,S13,CN,38,31.6%,0.69,1760,-178,28:38,10.6,15.4,4.4,7.1,36.8,31.6,1.82,44.3,-,-,-,-,-,-,-,0.47,35.2,32.5,1992,-,-,-,13,Top Esports,S13,CN,38,65.8%,1.32,1871,117,30:32,14.0,10.6,6.6,5.0,55.3,44.7,2.50,60.4,-,-,-,-,-,-,-,0.79,60.4,33.3,2204,-,-,-,13
NIP vs Top Esports,Ninjas in Pyjamas,0 - 2,Top Esports,WEEK2,13.10,2023-06-06,lpl summer 2023,13,Ninjas in Pyjamas,S13,CN,36,41.7%,0.84,1791,-76,28:59,10.9,12.9,5.0,6.3,44.4,30.6,1.64,41.2,-,-,-,-,-,-,-,0.72,54.7,32.8,2071,-,-,-,13,Top Esports,S13,CN,38,65.8%,1.32,1871,117,30:32,14.0,10.6,6.6,5.0,55.3,44.7,2.50,60.4,-,-,-,-,-,-,-,0.79,60.4,33.3,2204,-,-,-,13
Top Esports vs IG,Invictus Gaming,0 - 2,Top Esports,WEEK5,13.12,2023-06-30,lpl summer 2023,13,Invictus Gaming,S13,CN,36,36.1%,0.88,1780,-130,30:12,13.2,14.9,4.7,7.2,44.4,30.6,2.33,52.7,-,-,-,-,-,-,-,0.56,34.7,32.1,2098,-,-,-,13,Top Esports,S13,CN,38,65.8%,1.32,1871,117,30:32,14.0,10.6,6.6,5.0,55.3,44.7,2.50,60.4,-,-,-,-,-,-,-,0.79,60.4,33.3,2204,-,-,-,13
BLG vs Top Esports,Bilibili Gaming,2 - 0,Top Esports,WEEK6,13.12,2023-07-05,lpl summer 2023,13,Bilibili Gaming,S13,CN,37,81.1%,1.44,1987,255,30:10,17.9,12.4,8.0,3.1,59.5,43.2,2.43,60.8,-,-,-,-,-,-,-,0.86,71.8,33.7,2445,-,-,-,13,Top Esports,S13,CN,38,65.8%,1.32,1871,117,30:32,14.0,10.6,6.6,5.0,55.3,44.7,2.50,60.4,-,-,-,-,-,-,-,0.79,60.4,33.3,2204,-,-,-,13
LNG Esports vs Top Esports,LNG Esports,2 - 1,Top Esports,WEEK1,13.10,2023-05-31,lpl summer 2023,13,LNG Esports,S13,CN,37,67.6%,1.48,1899,155,30:25,15.4,10.4,7.1,4.5,67.6,59.5,2.19,51.8,-,-,-,-,-,-,-,0.81,66.2,32.9,2278,-,-,-,13,Top Esports,S13,CN,38,65.8%,1.32,1871,117,30:32,14.0,10.6,6.6,5.0,55.3,44.7,2.50,60.4,-,-,-,-,-,-,-,0.79,60.4,33.3,2204,-,-,-,13
RNG vs LNG Esports,Royal Never Give Up,0 - 2,LNG Esports,WEEK1,13.10,2023-06-03,lpl summer 2023,13,Royal Never Give Up,S13,CN,40,55.0%,1.08,1854,41,30:21,14.1,13.0,6.5,5.0,55.0,37.5,2.43,57.1,-,-,-,-,-,-,-,0.70,49.4,32.9,2232,-,-,-,13,LNG Esports,S13,CN,37,67.6%,1.48,1899,155,30:25,15.4,10.4,7.1,4.5,67.6,59.5,2.19,51.8,-,-,-,-,-,-,-,0.81,66.2,32.9,2278,-,-,-,13
AL vs LNG Esports,Anyone s Legend,0 - 2,LNG Esports,WEEK6,13.12,2023-07-06,lpl summer 2023,13,Anyone s Legend,S13,CN,39,30.8%,0.76,1741,-165,31:04,10.8,14.2,4.3,7.4,43.6,25.6,2.00,45.9,-,-,-,-,-,-,-,0.59,35.9,32.7,1921,-,-,-,13,LNG Esports,S13,CN,37,67.6%,1.48,1899,155,30:25,15.4,10.4,7.1,4.5,67.6,59.5,2.19,51.8,-,-,-,-,-,-,-,0.81,66.2,32.9,2278,-,-,-,13
Ultra Prime vs LNG Esports,Ultra Prime,0 - 2,LNG Esports,WEEK4,13.11,2023-06-23,lpl summer 2023,13,Ultra Prime,S13,CN,38,31.6%,0.69,1760,-178,28:38,10.6,15.4,4.4,7.1,36.8,31.6,1.82,44.3,-,-,-,-,-,-,-,0.47,35.2,32.5,1992,-,-,-,13,LNG Esports,S13,CN,37,67.6%,1.48,1899,155,30:25,15.4,10.4,7.1,4.5,67.6,59.5,2.19,51.8,-,-,-,-,-,-,-,0.81,66.2,32.9,2278,-,-,-,13
NIP vs LNG Esports,Ninjas in Pyjamas,0 - 2,LNG Esports,WEEK7,13.12,2023-07-15,lpl summer 2023,13,Ninjas in Pyjamas,S13,CN,36,41.7%,0.84,1791,-76,28:59,10.9,12.9,5.0,6.3,44.4,30.6,1.64,41.2,-,-,-,-,-,-,-,0.72,54.7,32.8,2071,-,-,-,13,LNG Esports,S13,CN,37,67.6%,1.48,1899,155,30:25,15.4,10.4,7.1,4.5,67.6,59.5,2.19,51.8,-,-,-,-,-,-,-,0.81,66.2,32.9,2278,-,-,-,13
IG vs LNG Esports,Invictus Gaming,2 - 0,LNG Esports,WEEK4,13.11,2023-06-25,lpl summer 2023,13,Invictus Gaming,S13,CN,36,36.1%,0.88,1780,-130,30:12,13.2,14.9,4.7,7.2,44.4,30.6,2.33,52.7,-,-,-,-,-,-,-,0.56,34.7,32.1,2098,-,-,-,13,LNG Esports,S13,CN,37,67.6%,1.48,1899,155,30:25,15.4,10.4,7.1,4.5,67.6,59.5,2.19,51.8,-,-,-,-,-,-,-,0.81,66.2,32.9,2278,-,-,-,13
JD Gaming vs LNG Esports,JD Gaming,2 - 1,LNG Esports,WEEK1,13.10,2023-06-04,lpl summer 2023,13,JD Gaming,S13,CN,36,80.6%,1.63,1978,249,29:07,17.1,10.4,7.8,3.7,55.6,36.1,2.44,63.6,-,-,-,-,-,-,-,0.69,60.9,34.5,2531,-,-,-,13,LNG Esports,S13,CN,37,67.6%,1.48,1899,155,30:25,15.4,10.4,7.1,4.5,67.6,59.5,2.19,51.8,-,-,-,-,-,-,-,0.81,66.2,32.9,2278,-,-,-,13
BLG vs LNG Esports,Bilibili Gaming,2 - 0,LNG Esports,WEEK4,13.11,2023-06-21,lpl summer 2023,13,Bilibili Gaming,S13,CN,37,81.1%,1.44,1987,255,30:10,17.9,12.4,8.0,3.1,59.5,43.2,2.43,60.8,-,-,-,-,-,-,-,0.86,71.8,33.7,2445,-,-,-,13,LNG Esports,S13,CN,37,67.6%,1.48,1899,155,30:25,15.4,10.4,7.1,4.5,67.6,59.5,2.19,51.8,-,-,-,-,-,-,-,0.81,66.2,32.9,2278,-,-,-,13
FPX vs LNG Esports,Funplus Phoenix,1 - 2,LNG Esports,WEEK2,13.10,2023-06-11,lpl summer 2023,13,Funplus Phoenix,S13,CN,37,43.2%,0.81,1792,-86,29:37,10.7,13.2,5.1,6.6,51.4,37.8,1.57,37.5,-,-,-,-,-,-,-,0.49,37.0,32.7,1979,-,-,-,13,LNG Esports,S13,CN,37,67.6%,1.48,1899,155,30:25,15.4,10.4,7.1,4.5,67.6,59.5,2.19,51.8,-,-,-,-,-,-,-,0.81,66.2,32.9,2278,-,-,-,13
RNG vs Rare Atom,Royal Never Give Up,2 - 0,Rare Atom,WEEK1,13.10,2023-05-31,lpl summer 2023,13,Royal Never Give Up,S13,CN,40,55.0%,1.08,1854,41,30:21,14.1,13.0,6.5,5.0,55.0,37.5,2.43,57.1,-,-,-,-,-,-,-,0.70,49.4,32.9,2232,-,-,-,13,Rare Atom,S13,CN,37,32.4%,0.73,1786,-122,29:56,11.2,15.5,4.7,7.1,48.6,29.7,1.68,40.2,-,-,-,-,-,-,-,0.68,38.0,32.7,1976,-,-,-,13
Rare Atom vs Team WE,Team WE,2 - 0,Rare Atom,WEEK6,13.12,2023-07-06,lpl summer 2023,13,Team WE,S13,CN,37,48.6%,1.07,1825,-2,30:57,12.4,11.6,5.8,6.0,51.4,29.7,2.16,50.5,-,-,-,-,-,-,-,0.73,54.2,32.9,2173,-,-,-,13,Rare Atom,S13,CN,37,32.4%,0.73,1786,-122,29:56,11.2,15.5,4.7,7.1,48.6,29.7,1.68,40.2,-,-,-,-,-,-,-,0.68,38.0,32.7,1976,-,-,-,13
Ultra Prime vs Rare Atom,Ultra Prime,2 - 1,Rare Atom,WEEK4,13.11,2023-06-20,lpl summer 2023,13,Ultra Prime,S13,CN,38,31.6%,0.69,1760,-178,28:38,10.6,15.4,4.4,7.1,36.8,31.6,1.82,44.3,-,-,-,-,-,-,-,0.47,35.2,32.5,1992,-,-,-,13,Rare Atom,S13,CN,37,32.4%,0.73,1786,-122,29:56,11.2,15.5,4.7,7.1,48.6,29.7,1.68,40.2,-,-,-,-,-,-,-,0.68,38.0,32.7,1976,-,-,-,13
NIP vs Rare Atom,Ninjas in Pyjamas,2 - 0,Rare Atom,WEEK7,13.12,2023-07-10,lpl summer 2023,13,Ninjas in Pyjamas,S13,CN,36,41.7%,0.84,1791,-76,28:59,10.9,12.9,5.0,6.3,44.4,30.6,1.64,41.2,-,-,-,-,-,-,-,0.72,54.7,32.8,2071,-,-,-,13,Rare Atom,S13,CN,37,32.4%,0.73,1786,-122,29:56,11.2,15.5,4.7,7.1,48.6,29.7,1.68,40.2,-,-,-,-,-,-,-,0.68,38.0,32.7,1976,-,-,-,13
IG vs Rare Atom,Invictus Gaming,0 - 2,Rare Atom,WEEK4,13.11,2023-06-22,lpl summer 2023,13,Invictus Gaming,S13,CN,36,36.1%,0.88,1780,-130,30:12,13.2,14.9,4.7,7.2,44.4,30.6,2.33,52.7,-,-,-,-,-,-,-,0.56,34.7,32.1,2098,-,-,-,13,Rare Atom,S13,CN,37,32.4%,0.73,1786,-122,29:56,11.2,15.5,4.7,7.1,48.6,29.7,1.68,40.2,-,-,-,-,-,-,-,0.68,38.0,32.7,1976,-,-,-,13
JD Gaming vs Rare Atom,JD Gaming,2 - 0,Rare Atom,WEEK7,13.12,2023-07-13,lpl summer 2023,13,JD Gaming,S13,CN,36,80.6%,1.63,1978,249,29:07,17.1,10.4,7.8,3.7,55.6,36.1,2.44,63.6,-,-,-,-,-,-,-,0.69,60.9,34.5,2531,-,-,-,13,Rare Atom,S13,CN,37,32.4%,0.73,1786,-122,29:56,11.2,15.5,4.7,7.1,48.6,29.7,1.68,40.2,-,-,-,-,-,-,-,0.68,38.0,32.7,1976,-,-,-,13
BLG vs Rare Atom,Bilibili Gaming,2 - 1,Rare Atom,WEEK1,13.10,2023-06-04,lpl summer 2023,13,Bilibili Gaming,S13,CN,37,81.1%,1.44,1987,255,30:10,17.9,12.4,8.0,3.1,59.5,43.2,2.43,60.8,-,-,-,-,-,-,-,0.86,71.8,33.7,2445,-,-,-,13,Rare Atom,S13,CN,37,32.4%,0.73,1786,-122,29:56,11.2,15.5,4.7,7.1,48.6,29.7,1.68,40.2,-,-,-,-,-,-,-,0.68,38.0,32.7,1976,-,-,-,13
LNG Esports vs Rare Atom,LNG Esports,2 - 0,Rare Atom,WEEK3,13.11,2023-06-15,lpl summer 2023,13,LNG Esports,S13,CN,37,67.6%,1.48,1899,155,30:25,15.4,10.4,7.1,4.5,67.6,59.5,2.19,51.8,-,-,-,-,-,-,-,0.81,66.2,32.9,2278,-,-,-,13,Rare Atom,S13,CN,37,32.4%,0.73,1786,-122,29:56,11.2,15.5,4.7,7.1,48.6,29.7,1.68,40.2,-,-,-,-,-,-,-,0.68,38.0,32.7,1976,-,-,-,13
RNG vs AL,Anyone s Legend,2 - 1,Royal Never Give Up,WEEK5,13.12,2023-06-28,lpl summer 2023,13,Anyone s Legend,S13,CN,39,30.8%,0.76,1741,-165,31:04,10.8,14.2,4.3,7.4,43.6,25.6,2.00,45.9,-,-,-,-,-,-,-,0.59,35.9,32.7,1921,-,-,-,13,Royal Never Give Up,S13,CN,40,55.0%,1.08,1854,41,30:21,14.1,13.0,6.5,5.0,55.0,37.5,2.43,57.1,-,-,-,-,-,-,-,0.70,49.4,32.9,2232,-,-,-,13
TT vs RNG,TT,1 - 2,Royal Never Give Up,WEEK5,13.12,2023-07-01,lpl summer 2023,13,TT,S13,CN,41,39.0%,0.86,1758,-89,32:15,11.6,13.4,5.1,6.9,48.8,46.3,2.27,50.0,-,-,-,-,-,-,-,0.59,36.3,32.8,1977,-,-,-,13,Royal Never Give Up,S13,CN,40,55.0%,1.08,1854,41,30:21,14.1,13.0,6.5,5.0,55.0,37.5,2.43,57.1,-,-,-,-,-,-,-,0.70,49.4,32.9,2232,-,-,-,13
Team WE vs RNG,Team WE,1 - 2,Royal Never Give Up,WEEK6,13.12,2023-07-08,lpl summer 2023,13,Team WE,S13,CN,37,48.6%,1.07,1825,-2,30:57,12.4,11.6,5.8,6.0,51.4,29.7,2.16,50.5,-,-,-,-,-,-,-,0.73,54.2,32.9,2173,-,-,-,13,Royal Never Give Up,S13,CN,40,55.0%,1.08,1854,41,30:21,14.1,13.0,6.5,5.0,55.0,37.5,2.43,57.1,-,-,-,-,-,-,-,0.70,49.4,32.9,2232,-,-,-,13
Ultra Prime vs RNG,Ultra Prime,0 - 2,Royal Never Give Up,WEEK4,13.11,2023-06-25,lpl summer 2023,13,Ultra Prime,S13,CN,38,31.6%,0.69,1760,-178,28:38,10.6,15.4,4.4,7.1,36.8,31.6,1.82,44.3,-,-,-,-,-,-,-,0.47,35.2,32.5,1992,-,-,-,13,Royal Never Give Up,S13,CN,40,55.0%,1.08,1854,41,30:21,14.1,13.0,6.5,5.0,55.0,37.5,2.43,57.1,-,-,-,-,-,-,-,0.70,49.4,32.9,2232,-,-,-,13
IG vs RNG,Invictus Gaming,0 - 2,Royal Never Give Up,WEEK2,13.10,2023-06-07,lpl summer 2023,13,Invictus Gaming,S13,CN,36,36.1%,0.88,1780,-130,30:12,13.2,14.9,4.7,7.2,44.4,30.6,2.33,52.7,-,-,-,-,-,-,-,0.56,34.7,32.1,2098,-,-,-,13,Royal Never Give Up,S13,CN,40,55.0%,1.08,1854,41,30:21,14.1,13.0,6.5,5.0,55.0,37.5,2.43,57.1,-,-,-,-,-,-,-,0.70,49.4,32.9,2232,-,-,-,13
BLG vs RNG,Bilibili Gaming,2 - 1,Royal Never Give Up,WEEK7,13.12,2023-07-12,lpl summer 2023,13,Bilibili Gaming,S13,CN,37,81.1%,1.44,1987,255,30:10,17.9,12.4,8.0,3.1,59.5,43.2,2.43,60.8,-,-,-,-,-,-,-,0.86,71.8,33.7,2445,-,-,-,13,Royal Never Give Up,S13,CN,40,55.0%,1.08,1854,41,30:21,14.1,13.0,6.5,5.0,55.0,37.5,2.43,57.1,-,-,-,-,-,-,-,0.70,49.4,32.9,2232,-,-,-,13
FPX vs RNG,Funplus Phoenix,0 - 2,Royal Never Give Up,WEEK3,13.11,2023-06-16,lpl summer 2023,13,Funplus Phoenix,S13,CN,37,43.2%,0.81,1792,-86,29:37,10.7,13.2,5.1,6.6,51.4,37.8,1.57,37.5,-,-,-,-,-,-,-,0.49,37.0,32.7,1979,-,-,-,13,Royal Never Give Up,S13,CN,40,55.0%,1.08,1854,41,30:21,14.1,13.0,6.5,5.0,55.0,37.5,2.43,57.1,-,-,-,-,-,-,-,0.70,49.4,32.9,2232,-,-,-,13
TT vs IG,TT,2 - 0,Invictus Gaming,WEEK6,13.12,2023-07-06,lpl summer 2023,13,TT,S13,CN,41,39.0%,0.86,1758,-89,32:15,11.6,13.4,5.1,6.9,48.8,46.3,2.27,50.0,-,-,-,-,-,-,-,0.59,36.3,32.8,1977,-,-,-,13,Invictus Gaming,S13,CN,36,36.1%,0.88,1780,-130,30:12,13.2,14.9,4.7,7.2,44.4,30.6,2.33,52.7,-,-,-,-,-,-,-,0.56,34.7,32.1,2098,-,-,-,13
Team WE vs IG,Team WE,2 - 0,Invictus Gaming,WEEK2,13.10,2023-06-10,lpl summer 2023,13,Team WE,S13,CN,37,48.6%,1.07,1825,-2,30:57,12.4,11.6,5.8,6.0,51.4,29.7,2.16,50.5,-,-,-,-,-,-,-,0.73,54.2,32.9,2173,-,-,-,13,Invictus Gaming,S13,CN,36,36.1%,0.88,1780,-130,30:12,13.2,14.9,4.7,7.2,44.4,30.6,2.33,52.7,-,-,-,-,-,-,-,0.56,34.7,32.1,2098,-,-,-,13
Ultra Prime vs IG,Ultra Prime,1 - 2,Invictus Gaming,WEEK7,13.12,2023-07-15,lpl summer 2023,13,Ultra Prime,S13,CN,38,31.6%,0.69,1760,-178,28:38,10.6,15.4,4.4,7.1,36.8,31.6,1.82,44.3,-,-,-,-,-,-,-,0.47,35.2,32.5,1992,-,-,-,13,Invictus Gaming,S13,CN,36,36.1%,0.88,1780,-130,30:12,13.2,14.9,4.7,7.2,44.4,30.6,2.33,52.7,-,-,-,-,-,-,-,0.56,34.7,32.1,2098,-,-,-,13
LGD Gaming vs IG,LGD Gaming,0 - 2,Invictus Gaming,WEEK1,13.10,2023-05-30,lpl summer 2023,13,LGD Gaming,S13,CN,39,28.2%,0.75,1752,-138,31:44,11.3,14.9,4.4,7.1,46.2,33.3,1.77,41.8,-,-,-,-,-,-,-,0.59,38.2,32.7,2018,-,-,-,13,Invictus Gaming,S13,CN,36,36.1%,0.88,1780,-130,30:12,13.2,14.9,4.7,7.2,44.4,30.6,2.33,52.7,-,-,-,-,-,-,-,0.56,34.7,32.1,2098,-,-,-,13
IG vs BLG,Bilibili Gaming,2 - 0,Invictus Gaming,WEEK5,13.12,2023-06-27,lpl summer 2023,13,Bilibili Gaming,S13,CN,37,81.1%,1.44,1987,255,30:10,17.9,12.4,8.0,3.1,59.5,43.2,2.43,60.8,-,-,-,-,-,-,-,0.86,71.8,33.7,2445,-,-,-,13,Invictus Gaming,S13,CN,36,36.1%,0.88,1780,-130,30:12,13.2,14.9,4.7,7.2,44.4,30.6,2.33,52.7,-,-,-,-,-,-,-,0.56,34.7,32.1,2098,-,-,-,13
FPX vs IG,Funplus Phoenix,2 - 0,Invictus Gaming,WEEK4,13.11,2023-06-20,lpl summer 2023,13,Funplus Phoenix,S13,CN,37,43.2%,0.81,1792,-86,29:37,10.7,13.2,5.1,6.6,51.4,37.8,1.57,37.5,-,-,-,-,-,-,-,0.49,37.0,32.7,1979,-,-,-,13,Invictus Gaming,S13,CN,36,36.1%,0.88,1780,-130,30:12,13.2,14.9,4.7,7.2,44.4,30.6,2.33,52.7,-,-,-,-,-,-,-,0.56,34.7,32.1,2098,-,-,-,13
EDG vs IG,Edward Gaming,2 - 1,Invictus Gaming,WEEK3,13.11,2023-06-14,lpl summer 2023,13,Edward Gaming,S13,CN,41,48.8%,0.92,1829,2,30:58,12.8,14.0,6.2,5.7,46.3,48.8,2.15,51.7,-,-,-,-,-,-,-,0.73,50.9,33.1,2179,-,-,-,13,Invictus Gaming,S13,CN,36,36.1%,0.88,1780,-130,30:12,13.2,14.9,4.7,7.2,44.4,30.6,2.33,52.7,-,-,-,-,-,-,-,0.56,34.7,32.1,2098,-,-,-,13
CLG vs 100 Thieves,CLG,0 - 1,100 Thieves,TIEBREAKERS,13.5,2023-03-17,lcs spring 2023,13,CLG,S13,NA,19,52.6%,0.96,1785,25,35:40,12.5,12.9,6.4,6.2,47.4,36.8,2.47,47.4,-,1.11,55.3,0.84,-0.1,228,4.58,0.89,58.8,32.9,2215,2.5,1.02,1.71,13,100 Thieves,S13,NA,20,60.0%,1.21,1789,51,34:27,13.9,11.4,6.6,6.0,65.0,45.0,3.00,61.9,-,0.85,42.5,0.90,-0.3,-248,2.95,0.95,62.5,32.1,2288,2.3,1.17,1.58,13
CLG vs 100 Thieves,CLG,1 - 0,100 Thieves,WEEK6,13.4,2023-03-03,lcs spring 2023,13,CLG,S13,NA,19,52.6%,0.96,1785,25,35:40,12.5,12.9,6.4,6.2,47.4,36.8,2.47,47.4,-,1.11,55.3,0.84,-0.1,228,4.58,0.89,58.8,32.9,2215,2.5,1.02,1.71,13,100 Thieves,S13,NA,20,60.0%,1.21,1789,51,34:27,13.9,11.4,6.6,6.0,65.0,45.0,3.00,61.9,-,0.85,42.5,0.90,-0.3,-248,2.95,0.95,62.5,32.1,2288,2.3,1.17,1.58,13
EG vs 100 Thieves,Evil Geniuses,0 - 1,100 Thieves,TIEBREAKERS,13.5,2023-03-17,lcs spring 2023,13,Evil Geniuses,S13,NA,19,52.6%,1.17,1795,44,37:34,13.4,11.4,6.9,6.3,52.6,42.1,2.42,45.8,-,0.84,42.1,0.84,0.1,838,4.00,1.16,57.0,32.3,2447,2.6,1.26,1.57,13,100 Thieves,S13,NA,20,60.0%,1.21,1789,51,34:27,13.9,11.4,6.6,6.0,65.0,45.0,3.00,61.9,-,0.85,42.5,0.90,-0.3,-248,2.95,0.95,62.5,32.1,2288,2.3,1.17,1.58,13
EG vs 100 Thieves,Evil Geniuses,1 - 0,100 Thieves,WEEK4,13.3,2023-02-15,lcs spring 2023,13,Evil Geniuses,S13,NA,19,52.6%,1.17,1795,44,37:34,13.4,11.4,6.9,6.3,52.6,42.1,2.42,45.8,-,0.84,42.1,0.84,0.1,838,4.00,1.16,57.0,32.3,2447,2.6,1.26,1.57,13,100 Thieves,S13,NA,20,60.0%,1.21,1789,51,34:27,13.9,11.4,6.6,6.0,65.0,45.0,3.00,61.9,-,0.85,42.5,0.90,-0.3,-248,2.95,0.95,62.5,32.1,2288,2.3,1.17,1.58,13
FlyQuest vs 100 Thieves,FlyQuest,1 - 0,100 Thieves,WEEK5,13.3,2023-02-23,lcs spring 2023,13,FlyQuest,S13,NA,19,73.7%,1.30,1871,156,32:02,14.2,10.9,7.6,3.6,63.2,73.7,2.58,59.3,-,1.42,71.1,0.79,0.2,516,4.21,1.16,73.7,32.8,2216,2.6,1.34,1.81,13,100 Thieves,S13,NA,20,60.0%,1.21,1789,51,34:27,13.9,11.4,6.6,6.0,65.0,45.0,3.00,61.9,-,0.85,42.5,0.90,-0.3,-248,2.95,0.95,62.5,32.1,2288,2.3,1.17,1.58,13
Dignitas vs 100 Thieves,Dignitas,0 - 1,100 Thieves,WEEK7,13.4,2023-03-10,lcs spring 2023,13,Dignitas,S13,NA,18,16.7%,0.56,1620,-289,33:08,8.1,14.4,4.1,9.3,38.9,27.8,1.17,21.7,-,0.67,33.3,0.56,-0.2,-1221,2.83,0.22,8.3,31.0,1997,2.2,1.10,1.60,13,100 Thieves,S13,NA,20,60.0%,1.21,1789,51,34:27,13.9,11.4,6.6,6.0,65.0,45.0,3.00,61.9,-,0.85,42.5,0.90,-0.3,-248,2.95,0.95,62.5,32.1,2288,2.3,1.17,1.58,13
TSM vs 100 Thieves,TSM,0 - 1,100 Thieves,WEEK2,13.1,2023-02-03,lcs spring 2023,13,TSM,S13,NA,18,44.4%,0.86,1727,-78,34:38,11.7,13.6,5.4,7.3,38.9,44.4,2.28,46.0,-,0.89,44.4,0.89,-0.2,-926,3.17,0.67,38.9,31.0,2293,2.5,1.09,1.55,13,100 Thieves,S13,NA,20,60.0%,1.21,1789,51,34:27,13.9,11.4,6.6,6.0,65.0,45.0,3.00,61.9,-,0.85,42.5,0.90,-0.3,-248,2.95,0.95,62.5,32.1,2288,2.3,1.17,1.58,13
100 Thieves vs Cloud9,Cloud9,1 - 0,100 Thieves,WEEK1,13.1,2023-01-26,lcs spring 2023,13,Cloud9,S13,NA,19,78.9%,1.55,1899,234,31:02,14.2,9.1,8.0,3.8,47.4,52.6,3.05,72.3,-,1.32,65.8,1.11,0.3,919,4.42,0.95,71.1,33.4,2524,2.7,1.04,1.68,13,100 Thieves,S13,NA,20,60.0%,1.21,1789,51,34:27,13.9,11.4,6.6,6.0,65.0,45.0,3.00,61.9,-,0.85,42.5,0.90,-0.3,-248,2.95,0.95,62.5,32.1,2288,2.3,1.17,1.58,13
GG vs 100 Thieves,Golden Guardians,1 - 0,100 Thieves,WEEK4,13.3,2023-02-17,lcs spring 2023,13,Golden Guardians,S13,NA,18,50.0%,1.08,1791,23,33:05,12.8,11.7,6.3,5.6,55.6,61.1,2.39,55.5,-,1.06,52.8,0.94,0.2,52,4.50,0.72,52.8,31.7,2196,2.5,1.22,1.61,13,100 Thieves,S13,NA,20,60.0%,1.21,1789,51,34:27,13.9,11.4,6.6,6.0,65.0,45.0,3.00,61.9,-,0.85,42.5,0.90,-0.3,-248,2.95,0.95,62.5,32.1,2288,2.3,1.17,1.58,13
